,f1-score,precision,recall,support
te12-0112,0.7936507936507937,0.6578947368421053,1.0,25.0
te12-0146,0.6666666666666667,0.5333333333333333,0.8888888888888888,27.0
te12-0156,0.7894736842105262,0.8333333333333334,0.75,20.0
te12-0164,0.7843137254901961,0.6666666666666666,0.9523809523809523,21.0
te12-0180,0.6190476190476191,0.7647058823529411,0.52,25.0
te12-0186,0.6875,0.6875,0.6875,16.0
te12-0188,0.819672131147541,0.8333333333333334,0.8064516129032258,31.0
te12-0226,0.6101694915254238,0.46153846153846156,0.9,20.0
te12-0239,0.7692307692307693,0.8695652173913043,0.6896551724137931,29.0
te12-0246,0.7719298245614034,0.7586206896551724,0.7857142857142857,28.0
te12-0256,0.5957446808510639,0.5185185185185185,0.7,20.0
te12-0257,0.9166666666666666,0.8461538461538461,1.0,22.0
te12-0305,0.8750000000000001,0.7777777777777778,1.0,21.0
te12-0307,0.9152542372881356,0.9,0.9310344827586207,29.0
te12-0311,0.9032258064516129,0.9032258064516129,0.9032258064516129,31.0
te12-0331,0.4444444444444445,0.7692307692307693,0.3125,32.0
te12-0351,0.6222222222222222,0.7777777777777778,0.5185185185185185,27.0
te12-0378,0.6818181818181818,0.625,0.75,20.0
te12-0381,0.6341463414634146,0.8666666666666667,0.5,26.0
te12-0383,0.5238095238095238,0.5,0.55,20.0
te12-0388,0.5490196078431372,0.7368421052631579,0.4375,32.0
te12-0418,0.9583333333333334,0.9583333333333334,0.9583333333333334,24.0
te12-0422,0.9117647058823529,0.8857142857142857,0.9393939393939394,33.0
te12-0430,0.5263157894736842,0.7692307692307693,0.4,25.0
te12-0443,0.7083333333333334,0.6296296296296297,0.8095238095238095,21.0
te12-0444,0.6666666666666665,0.75,0.6,25.0
te12-0447,0.6511627906976745,0.7368421052631579,0.5833333333333334,24.0
te12-0458,0.8,0.8181818181818182,0.782608695652174,23.0
te12-0459,0.6363636363636365,0.6666666666666666,0.6086956521739131,23.0
te12-0466,0.923076923076923,0.8888888888888888,0.96,25.0
te12-0482,0.7450980392156864,0.6785714285714286,0.8260869565217391,23.0
te12-0486,0.7999999999999999,0.9411764705882353,0.6956521739130435,23.0
te12-0487,0.8656716417910448,0.7631578947368421,1.0,29.0
te12-0488,0.4390243902439024,0.45,0.42857142857142855,21.0
te12-0498,0.8571428571428571,0.782608695652174,0.9473684210526315,19.0
te12-0507,0.896551724137931,0.8387096774193549,0.9629629629629629,27.0
te12-0508,0.9545454545454545,0.9130434782608695,1.0,21.0
te12-0514,0.7540983606557377,0.6571428571428571,0.8846153846153846,26.0
te12-0538,0.8,0.782608695652174,0.8181818181818182,22.0
te12-0544,0.5818181818181819,0.6666666666666666,0.5161290322580645,31.0
te12-0547,0.6521739130434783,0.5769230769230769,0.75,20.0
te12-0550,0.6153846153846153,0.4444444444444444,1.0,16.0
te12-0553,0.8076923076923077,0.8076923076923077,0.8076923076923077,26.0
te12-0556,0.689655172413793,0.6451612903225806,0.7407407407407407,27.0
te12-0562,0.723404255319149,0.7083333333333334,0.7391304347826086,23.0
te12-0565,0.8070175438596491,0.7666666666666667,0.8518518518518519,27.0
te12-0584,0.782608695652174,0.9473684210526315,0.6666666666666666,27.0
te12-0585,0.7058823529411765,0.75,0.6666666666666666,18.0
te12-0586,0.47058823529411764,0.5,0.4444444444444444,18.0
te12-0590,0.870967741935484,0.84375,0.9,30.0
te12-0612,0.8437500000000001,0.9310344827586207,0.7714285714285715,35.0
te12-0628,0.830188679245283,0.7857142857142857,0.88,25.0
te12-0636,0.7111111111111111,0.8,0.64,25.0
te12-0641,0.29411764705882354,0.5555555555555556,0.2,25.0
te12-0651,0.9090909090909091,0.8620689655172413,0.9615384615384616,26.0
te12-0653,0.7666666666666667,0.7666666666666667,0.7666666666666667,30.0
te12-0660,0.6363636363636364,0.875,0.5,28.0
te12-0664,0.6666666666666666,0.625,0.7142857142857143,21.0
te13-0062,0.85,1.0,0.7391304347826086,23.0
te13-0066,1.0,1.0,1.0,31.0
te13-0072,0.8571428571428572,0.8888888888888888,0.8275862068965517,29.0
te13-0102,0.8444444444444444,0.7916666666666666,0.9047619047619048,21.0
te13-0116,0.4186046511627907,0.47368421052631576,0.375,24.0
te13-0123,0.8378378378378379,0.775,0.9117647058823529,34.0
te13-0135,0.7755102040816326,0.8636363636363636,0.7037037037037037,27.0
te13-0137,0.7755102040816326,0.7307692307692307,0.8260869565217391,23.0
te13-0169,0.5957446808510638,0.8235294117647058,0.4666666666666667,30.0
te13-0172,0.3414634146341463,0.5384615384615384,0.25,28.0
te13-0190,0.43636363636363634,0.5,0.3870967741935484,31.0
te13-0200,0.9066666666666667,0.85,0.9714285714285714,35.0
te13-0209,0.9811320754716981,0.9629629629629629,1.0,26.0
te13-0242,0.896551724137931,0.8125,1.0,26.0
te13-0248,0.8421052631578947,0.7741935483870968,0.9230769230769231,26.0
te13-0249,0.888888888888889,0.9655172413793104,0.8235294117647058,34.0
te13-0253,0.7142857142857143,0.6818181818181818,0.75,20.0
te13-0263,0.8717948717948718,0.8095238095238095,0.9444444444444444,18.0
te13-0272,0.8923076923076924,0.8055555555555556,1.0,29.0
te13-0275,0.7659574468085107,0.8571428571428571,0.6923076923076923,26.0
te13-0281,0.8727272727272727,0.8888888888888888,0.8571428571428571,28.0
te13-0283,0.8399999999999999,0.84,0.84,25.0
te13-0286,0.9166666666666666,0.8461538461538461,1.0,22.0
te13-0301,0.8837209302325582,0.7916666666666666,1.0,19.0
te13-0357,0.6285714285714287,0.6470588235294118,0.6111111111111112,18.0
te13-0360,0.761904761904762,0.6666666666666666,0.8888888888888888,27.0
te13-0371,0.5185185185185186,0.4666666666666667,0.5833333333333334,24.0
te13-0377,0.7317073170731708,0.625,0.8823529411764706,17.0
te13-0390,0.21621621621621623,0.26666666666666666,0.18181818181818182,22.0
te13-0402,0.7741935483870968,0.7741935483870968,0.7741935483870968,31.0
te13-0409,0.896551724137931,0.8666666666666667,0.9285714285714286,28.0
te13-0415,0.9433962264150945,1.0,0.8928571428571429,28.0
te13-0418,0.45,0.6923076923076923,0.3333333333333333,27.0
te13-0428,0.6808510638297872,0.64,0.7272727272727273,22.0
te13-0430,0.7755102040816326,0.7037037037037037,0.8636363636363636,22.0
te13-0442,0.962962962962963,0.9285714285714286,1.0,26.0
te13-0446,0.7407407407407408,0.6896551724137931,0.8,25.0
te13-0456,0.8799999999999999,0.8461538461538461,0.9166666666666666,24.0
te13-0458,0.8260869565217391,0.7916666666666666,0.8636363636363636,22.0
te13-0459,0.6341463414634146,0.65,0.6190476190476191,21.0
te13-0470,0.909090909090909,0.8695652173913043,0.9523809523809523,21.0
te13-0481,0.34782608695652173,0.5714285714285714,0.25,32.0
te13-0484,0.8163265306122449,0.7692307692307693,0.8695652173913043,23.0
te13-0486,0.8064516129032258,0.7575757575757576,0.8620689655172413,29.0
te13-0516,0.7999999999999999,0.8235294117647058,0.7777777777777778,18.0
te13-0520,0.5161290322580644,0.8888888888888888,0.36363636363636365,22.0
te13-0530,0.7096774193548386,0.7333333333333333,0.6875,16.0
te13-0559,0.6585365853658536,0.574468085106383,0.7714285714285715,35.0
te13-0574,0.7999999999999999,0.8695652173913043,0.7407407407407407,27.0
te13-0597,0.8076923076923077,0.7777777777777778,0.84,25.0
te13-0602,0.625,1.0,0.45454545454545453,33.0
te13-0609,0.6486486486486486,0.6666666666666666,0.631578947368421,19.0
te13-0622,0.9811320754716981,1.0,0.9629629629629629,27.0
te13-0629,0.912280701754386,0.9285714285714286,0.896551724137931,29.0
te13-0633,0.6415094339622641,0.6538461538461539,0.6296296296296297,27.0
te13-0634,0.6976744186046512,0.7142857142857143,0.6818181818181818,22.0
te13-0636,0.7777777777777777,0.84,0.7241379310344828,29.0
te13-0639,0.9777777777777777,1.0,0.9565217391304348,23.0
te13-0670,0.8108108108108109,0.6818181818181818,1.0,15.0
te13-0678,0.7499999999999999,0.6818181818181818,0.8333333333333334,18.0
te13-0682,0.7999999999999999,0.7222222222222222,0.896551724137931,29.0
te13-0821,0.9642857142857143,0.9310344827586207,1.0,27.0
te13-0823,0.7169811320754716,0.7916666666666666,0.6551724137931034,29.0
te13-0827,0.9,0.8181818181818182,1.0,18.0
te13-0848,0.8656716417910447,0.8285714285714286,0.90625,32.0
te13-0851,0.693877551020408,0.6538461538461539,0.7391304347826086,23.0
te14-0015,0.8387096774193549,0.8125,0.8666666666666667,30.0
te14-0017,0.6666666666666667,0.7916666666666666,0.5757575757575758,33.0
te14-0032,0.8923076923076922,0.8529411764705882,0.9354838709677419,31.0
te14-0038,0.6666666666666666,0.6521739130434783,0.6818181818181818,22.0
te14-0100,0.84,0.75,0.9545454545454546,22.0
te14-0104,0.898550724637681,0.8157894736842105,1.0,31.0
te14-0108,0.47619047619047616,0.47619047619047616,0.47619047619047616,21.0
te14-0115,0.8292682926829269,0.7727272727272727,0.8947368421052632,19.0
te14-0123,0.5957446808510639,0.7,0.5185185185185185,27.0
te14-0124,0.9411764705882354,0.9142857142857143,0.9696969696969697,33.0
te14-0146,0.6557377049180327,0.6666666666666666,0.6451612903225806,31.0
te14-0159,0.5,0.45454545454545453,0.5555555555555556,18.0
te14-0168,0.37209302325581395,0.4,0.34782608695652173,23.0
te14-0176,0.8727272727272727,0.8571428571428571,0.8888888888888888,27.0
te14-0177,0.7083333333333333,0.5862068965517241,0.8947368421052632,19.0
te14-0194,0.6923076923076923,0.72,0.6666666666666666,27.0
te14-0199,0.8571428571428572,0.8275862068965517,0.8888888888888888,27.0
te14-0211,0.7272727272727272,0.6956521739130435,0.7619047619047619,21.0
te14-0221,0.6909090909090909,0.7307692307692307,0.6551724137931034,29.0
te14-0225,0.7936507936507937,0.7142857142857143,0.8928571428571429,28.0
te14-0226,0.42857142857142855,0.5,0.375,16.0
te14-0230,0.5365853658536585,0.55,0.5238095238095238,21.0
te14-0241,0.9210526315789473,0.875,0.9722222222222222,36.0
te14-0245,0.6785714285714286,0.59375,0.7916666666666666,24.0
te14-0257,0.8372093023255814,0.9473684210526315,0.75,24.0
te14-0264,0.4864864864864865,0.6,0.4090909090909091,22.0
te14-0271,0.9056603773584904,0.8571428571428571,0.96,25.0
te14-0286,0.736842105263158,0.75,0.7241379310344828,29.0
tr03-0005,0.8421052631578948,0.8888888888888888,0.8,20.0
tr03-0029,0.888888888888889,0.8,1.0,20.0
tr03-0052,0.5925925925925927,0.5714285714285714,0.6153846153846154,26.0
tr03-0061,0.875,0.875,0.875,16.0
tr03-0078,0.4878048780487805,0.7142857142857143,0.37037037037037035,27.0
tr03-0079,0.64,0.7619047619047619,0.5517241379310345,29.0
tr03-0083,0.4848484848484849,0.7272727272727273,0.36363636363636365,22.0
tr03-0086,0.8636363636363635,0.95,0.7916666666666666,24.0
tr03-0087,0.9090909090909091,0.9259259259259259,0.8928571428571429,28.0
tr03-0092,0.6153846153846153,0.75,0.5217391304347826,23.0
tr03-0100,0.6037735849056605,0.5714285714285714,0.64,25.0
tr03-0103,0.8260869565217391,0.7916666666666666,0.8636363636363636,22.0
tr03-0134,0.7037037037037037,0.59375,0.8636363636363636,22.0
tr03-0135,0.6976744186046512,0.7142857142857143,0.6818181818181818,22.0
tr03-0141,0.8852459016393444,0.9,0.8709677419354839,31.0
tr03-0146,0.7636363636363634,0.65625,0.9130434782608695,23.0
tr03-0152,0.8214285714285714,0.7419354838709677,0.92,25.0
tr03-0166,0.6666666666666666,0.7142857142857143,0.625,24.0
tr03-0167,0.8,0.7619047619047619,0.8421052631578947,19.0
tr03-0179,0.6000000000000001,0.5625,0.6428571428571429,28.0
tr03-0184,0.6521739130434783,0.5555555555555556,0.7894736842105263,19.0
tr03-0187,0.7083333333333334,0.68,0.7391304347826086,23.0
tr03-0198,0.7096774193548386,0.5945945945945946,0.88,25.0
tr03-0212,0.7368421052631577,0.8235294117647058,0.6666666666666666,21.0
tr03-0216,0.7659574468085107,0.6923076923076923,0.8571428571428571,21.0
tr03-0241,0.8333333333333333,0.8695652173913043,0.8,25.0
tr03-0251,0.8421052631578948,0.8888888888888888,0.8,20.0
tr03-0256,0.888888888888889,0.9090909090909091,0.8695652173913043,23.0
tr03-0257,0.6086956521739131,0.6666666666666666,0.56,25.0
tr03-0267,0.7441860465116279,0.7272727272727273,0.7619047619047619,21.0
tr03-0287,0.8444444444444444,0.9047619047619048,0.7916666666666666,24.0
tr03-0289,0.5909090909090909,0.8666666666666667,0.4482758620689655,29.0
tr03-0299,0.8524590163934426,0.8387096774193549,0.8666666666666667,30.0
tr03-0300,0.7419354838709677,0.71875,0.7666666666666667,30.0
tr03-0304,0.6666666666666666,0.6666666666666666,0.6666666666666666,21.0
tr03-0314,0.5641025641025641,0.5789473684210527,0.55,20.0
tr03-0322,0.8235294117647058,0.8076923076923077,0.84,25.0
tr03-0333,0.7368421052631579,0.9333333333333333,0.6086956521739131,23.0
tr03-0373,0.5116279069767442,0.5,0.5238095238095238,21.0
tr03-0392,0.7200000000000001,0.6,0.9,20.0
tr03-0394,1.0,1.0,1.0,26.0
tr03-0396,0.4444444444444444,0.6666666666666666,0.3333333333333333,24.0
tr03-0401,1.0,1.0,1.0,22.0
tr03-0402,0.8529411764705883,0.7631578947368421,0.9666666666666667,30.0
tr03-0411,0.5614035087719298,0.6153846153846154,0.5161290322580645,31.0
tr03-0413,0.8936170212765957,0.8076923076923077,1.0,21.0
tr03-0418,0.7027027027027026,0.8125,0.6190476190476191,21.0
tr03-0426,0.8148148148148148,0.8148148148148148,0.8148148148148148,27.0
tr03-0428,0.5882352941176471,0.6666666666666666,0.5263157894736842,19.0
tr03-0434,0.8518518518518519,0.8518518518518519,0.8518518518518519,27.0
tr03-0473,0.5599999999999999,0.9333333333333333,0.4,35.0
tr03-0485,0.509090909090909,0.45161290322580644,0.5833333333333334,24.0
tr03-0487,0.7692307692307692,0.8333333333333334,0.7142857142857143,28.0
tr03-0494,0.7169811320754716,0.5757575757575758,0.95,20.0
tr03-0523,0.7164179104477613,0.7058823529411765,0.7272727272727273,33.0
tr03-0532,0.816326530612245,0.8333333333333334,0.8,25.0
tr03-0536,0.8,0.6666666666666666,1.0,20.0
tr03-0541,0.49056603773584906,0.52,0.4642857142857143,28.0
tr03-0560,0.5333333333333332,0.48,0.6,20.0
tr03-0567,0.9795918367346939,0.96,1.0,24.0
tr03-0584,0.7619047619047619,0.7619047619047619,0.7619047619047619,21.0
tr03-0592,0.7391304347826085,0.7391304347826086,0.7391304347826086,23.0
tr03-0618,0.5714285714285715,1.0,0.4,30.0
tr03-0623,0.76,0.7037037037037037,0.8260869565217391,23.0
tr03-0645,0.3414634146341463,0.5,0.25925925925925924,27.0
tr03-0672,0.7169811320754716,0.7037037037037037,0.7307692307692307,26.0
tr03-0674,0.46511627906976755,0.7142857142857143,0.3448275862068966,29.0
tr03-0678,0.5925925925925927,0.5517241379310345,0.64,25.0
tr03-0686,0.7037037037037037,0.6551724137931034,0.76,25.0
tr03-0697,0.75,0.75,0.75,20.0
tr03-0708,0.9787234042553191,0.9583333333333334,1.0,23.0
tr03-0713,0.5,0.7142857142857143,0.38461538461538464,26.0
tr03-0715,0.8000000000000002,0.7567567567567568,0.8484848484848485,33.0
tr03-0726,0.7027027027027027,0.6842105263157895,0.7222222222222222,18.0
tr03-0733,0.6666666666666666,0.8181818181818182,0.5625,32.0
tr03-0743,0.6956521739130435,0.9411764705882353,0.5517241379310345,29.0
tr03-0759,0.7222222222222222,0.7647058823529411,0.6842105263157895,19.0
tr03-0764,0.6,0.5357142857142857,0.6818181818181818,22.0
tr03-0773,0.7894736842105262,0.75,0.8333333333333334,18.0
tr03-0780,0.40909090909090906,0.47368421052631576,0.36,25.0
tr03-0785,0.6122448979591838,0.5172413793103449,0.75,20.0
tr03-0792,0.47619047619047616,0.43478260869565216,0.5263157894736842,19.0
tr03-0793,0.8923076923076922,0.9354838709677419,0.8529411764705882,34.0
tr03-0796,0.851063829787234,0.8333333333333334,0.8695652173913043,23.0
tr03-0802,0.5599999999999999,0.6086956521739131,0.5185185185185185,27.0
tr03-0816,0.9130434782608696,0.84,1.0,21.0
tr03-0862,0.6363636363636365,0.6086956521739131,0.6666666666666666,21.0
tr03-0863,0.7599999999999999,0.6551724137931034,0.9047619047619048,21.0
tr03-0876,0.7843137254901961,0.7142857142857143,0.8695652173913043,23.0
tr03-0879,0.7999999999999999,0.8571428571428571,0.75,24.0
tr03-0885,0.6500000000000001,0.6190476190476191,0.6842105263157895,19.0
tr03-0900,0.7301587301587302,0.6216216216216216,0.8846153846153846,26.0
tr03-0904,0.5405405405405406,0.8333333333333334,0.4,25.0
tr03-0906,0.8571428571428572,0.84,0.875,24.0
tr03-0907,0.576271186440678,0.5,0.68,25.0
tr03-0909,0.8947368421052632,0.85,0.9444444444444444,18.0
tr03-0919,0.5957446808510639,0.6363636363636364,0.56,25.0
tr03-0921,0.888888888888889,0.8484848484848485,0.9333333333333333,30.0
tr03-0933,0.8679245283018867,0.92,0.8214285714285714,28.0
tr03-0940,0.7142857142857143,0.5882352941176471,0.9090909090909091,22.0
tr03-0955,0.7843137254901961,0.7692307692307693,0.8,25.0
tr03-0982,0.3448275862068966,1.0,0.20833333333333334,24.0
tr03-1004,0.742857142857143,0.8125,0.6842105263157895,19.0
tr03-1010,0.6451612903225806,0.7692307692307693,0.5555555555555556,18.0
tr03-1013,0.5555555555555555,0.5882352941176471,0.5263157894736842,19.0
tr03-1023,1.0,1.0,1.0,25.0
tr03-1050,0.7999999999999999,0.875,0.7368421052631579,19.0
tr03-1056,0.6538461538461539,0.7727272727272727,0.5666666666666667,30.0
tr03-1075,0.888888888888889,0.9523809523809523,0.8333333333333334,24.0
tr03-1082,0.851063829787234,1.0,0.7407407407407407,27.0
tr03-1100,0.851063829787234,0.8333333333333334,0.8695652173913043,23.0
tr03-1112,0.5652173913043478,0.52,0.6190476190476191,21.0
tr03-1115,0.7804878048780488,0.7272727272727273,0.8421052631578947,19.0
tr03-1119,0.7500000000000001,0.8181818181818182,0.6923076923076923,26.0
tr03-1129,0.7368421052631577,0.7,0.7777777777777778,27.0
tr03-1135,0.4186046511627907,0.5625,0.3333333333333333,27.0
tr03-1143,0.5714285714285714,0.625,0.5263157894736842,19.0
tr03-1155,0.7906976744186046,0.8947368421052632,0.7083333333333334,24.0
tr03-1160,0.55,0.7857142857142857,0.4230769230769231,26.0
tr03-1181,0.76,0.7037037037037037,0.8260869565217391,23.0
tr03-1183,0.5,0.5263157894736842,0.47619047619047616,21.0
tr03-1185,0.7200000000000001,0.6428571428571429,0.8181818181818182,22.0
tr03-1197,0.679245283018868,0.8181818181818182,0.5806451612903226,31.0
tr03-1226,0.7407407407407407,0.6060606060606061,0.9523809523809523,21.0
tr03-1231,0.7843137254901961,0.8,0.7692307692307693,26.0
tr03-1292,0.8936170212765957,0.9130434782608695,0.875,24.0
tr03-1294,0.8214285714285714,0.8214285714285714,0.8214285714285714,28.0
tr03-1302,0.7142857142857143,0.75,0.6818181818181818,22.0
tr03-1319,0.8333333333333333,0.8,0.8695652173913043,23.0
tr03-1333,0.8095238095238095,0.7391304347826086,0.8947368421052632,19.0
tr03-1346,0.6190476190476191,0.6190476190476191,0.6190476190476191,21.0
tr03-1362,0.7555555555555555,0.7727272727272727,0.7391304347826086,23.0
tr03-1367,0.9577464788732395,0.9444444444444444,0.9714285714285714,35.0
tr03-1371,0.6296296296296295,0.5862068965517241,0.68,25.0
tr03-1373,0.7222222222222222,0.7222222222222222,0.7222222222222222,18.0
tr03-1374,0.7547169811320755,0.6896551724137931,0.8333333333333334,24.0
tr03-1387,0.7906976744186046,0.85,0.7391304347826086,23.0
tr03-1389,0.8135593220338982,0.8275862068965517,0.8,30.0
tr03-1397,0.7058823529411764,0.5806451612903226,0.9,20.0
tr04-0008,0.7555555555555555,0.7391304347826086,0.7727272727272727,22.0
tr04-0014,0.6909090909090908,0.5428571428571428,0.95,20.0
tr04-0015,0.851063829787234,0.8333333333333334,0.8695652173913043,23.0
tr04-0020,0.5714285714285715,0.6086956521739131,0.5384615384615384,26.0
tr04-0029,0.42105263157894735,0.7272727272727273,0.2962962962962963,27.0
tr04-0030,0.9411764705882353,1.0,0.8888888888888888,27.0
tr04-0039,0.912280701754386,0.9285714285714286,0.896551724137931,29.0
tr04-0041,0.851851851851852,0.92,0.7931034482758621,29.0
tr04-0075,0.5,0.5238095238095238,0.4782608695652174,23.0
tr04-0079,0.21428571428571425,0.375,0.15,20.0
tr04-0117,0.7083333333333333,0.7727272727272727,0.6538461538461539,26.0
tr04-0120,0.7567567567567567,0.875,0.6666666666666666,21.0
tr04-0121,0.7346938775510204,0.9,0.6206896551724138,29.0
tr04-0133,0.9444444444444444,0.9444444444444444,0.9444444444444444,18.0
tr04-0144,0.8,0.6666666666666666,1.0,16.0
tr04-0187,0.9354838709677419,0.8787878787878788,1.0,29.0
tr04-0196,0.8979591836734694,0.88,0.9166666666666666,24.0
tr04-0208,0.9600000000000001,0.9230769230769231,1.0,24.0
tr04-0209,0.8444444444444444,0.8260869565217391,0.8636363636363636,22.0
tr04-0210,0.7368421052631579,0.5833333333333334,1.0,21.0
tr04-0214,0.9166666666666666,0.8461538461538461,1.0,22.0
tr04-0216,0.8985507246376812,0.8378378378378378,0.96875,32.0
tr04-0223,0.8125,0.7647058823529411,0.8666666666666667,15.0
tr04-0227,0.65,0.8125,0.5416666666666666,24.0
tr04-0231,0.7391304347826089,0.68,0.8095238095238095,21.0
tr04-0239,0.9047619047619048,0.9047619047619048,0.9047619047619048,21.0
tr04-0247,0.5714285714285714,0.7692307692307693,0.45454545454545453,22.0
tr04-0255,1.0,1.0,1.0,12.0
tr04-0261,0.2777777777777778,0.625,0.17857142857142858,28.0
tr04-0265,0.5853658536585366,0.6666666666666666,0.5217391304347826,23.0
tr04-0269,0.7272727272727273,0.7142857142857143,0.7407407407407407,27.0
tr04-0275,0.8461538461538461,0.7586206896551724,0.9565217391304348,23.0
tr04-0279,0.7368421052631577,0.7777777777777778,0.7,30.0
tr04-0287,0.4,0.5,0.3333333333333333,21.0
tr04-0332,0.7058823529411765,0.6666666666666666,0.75,16.0
tr04-0342,0.6956521739130435,0.8421052631578947,0.5925925925925926,27.0
tr04-0358,0.8372093023255814,0.9,0.782608695652174,23.0
tr04-0362,0.7017543859649122,0.7142857142857143,0.6896551724137931,29.0
tr04-0374,0.380952380952381,0.6153846153846154,0.27586206896551724,29.0
tr04-0393,0.76,0.8260869565217391,0.7037037037037037,27.0
tr04-0400,0.5,0.5789473684210527,0.44,25.0
tr04-0402,0.5641025641025641,0.55,0.5789473684210527,19.0
tr04-0404,0.6976744186046512,0.6818181818181818,0.7142857142857143,21.0
tr04-0417,0.8979591836734694,0.9166666666666666,0.88,25.0
tr04-0425,0.5762711864406779,0.53125,0.6296296296296297,27.0
tr04-0468,1.0,1.0,1.0,25.0
tr04-0471,0.923076923076923,0.96,0.8888888888888888,27.0
tr04-0474,0.4347826086956522,0.5882352941176471,0.3448275862068966,29.0
tr04-0503,0.7777777777777778,0.7777777777777778,0.7777777777777778,18.0
tr04-0536,0.7804878048780488,0.8,0.7619047619047619,21.0
tr04-0551,0.75,0.6428571428571429,0.9,20.0
tr04-0568,0.6382978723404255,0.7894736842105263,0.5357142857142857,28.0
tr04-0569,0.9375,0.8823529411764706,1.0,15.0
tr04-0570,0.8181818181818181,0.72,0.9473684210526315,19.0
tr04-0579,0.8253968253968255,0.7428571428571429,0.9285714285714286,28.0
tr04-0583,0.8709677419354839,0.7941176470588235,0.9642857142857143,28.0
tr04-0587,0.8135593220338982,0.8275862068965517,0.8,30.0
tr04-0603,0.8636363636363636,1.0,0.76,25.0
tr04-0611,0.35714285714285715,0.625,0.25,20.0
tr04-0613,0.5957446808510639,0.56,0.6363636363636364,22.0
tr04-0631,0.7368421052631579,0.6774193548387096,0.8076923076923077,26.0
tr04-0649,0.6976744186046512,0.8823529411764706,0.5769230769230769,26.0
tr04-0653,0.6956521739130435,0.64,0.7619047619047619,21.0
tr04-0658,0.7419354838709677,0.92,0.6216216216216216,37.0
tr04-0671,0.8571428571428571,0.75,1.0,27.0
tr04-0675,0.8727272727272728,0.8,0.96,25.0
tr04-0679,0.819672131147541,0.7575757575757576,0.8928571428571429,28.0
tr04-0695,0.6779661016949153,0.5405405405405406,0.9090909090909091,22.0
tr04-0699,0.7450980392156864,0.8636363636363636,0.6551724137931034,29.0
tr04-0702,0.7868852459016393,0.6666666666666666,0.96,25.0
tr04-0703,0.8275862068965517,0.8888888888888888,0.7741935483870968,31.0
tr04-0710,0.6190476190476191,0.8666666666666667,0.48148148148148145,27.0
tr04-0726,0.5142857142857142,0.6923076923076923,0.4090909090909091,22.0
tr04-0741,0.6511627906976744,0.6086956521739131,0.7,20.0
tr04-0746,0.9090909090909091,0.8333333333333334,1.0,20.0
tr04-0762,0.6976744186046512,0.8333333333333334,0.6,25.0
tr04-0785,0.7142857142857143,0.6,0.8823529411764706,17.0
tr04-0805,0.9199999999999999,0.8846153846153846,0.9583333333333334,24.0
tr04-0806,0.8571428571428571,0.75,1.0,24.0
tr04-0808,1.0,1.0,1.0,22.0
tr04-0825,0.6129032258064516,0.4523809523809524,0.95,20.0
tr04-0829,0.7027027027027027,0.6842105263157895,0.7222222222222222,18.0
tr04-0864,0.7317073170731707,0.7894736842105263,0.6818181818181818,22.0
tr04-0878,0.6086956521739131,0.6666666666666666,0.56,25.0
tr04-0882,0.7659574468085106,0.6428571428571429,0.9473684210526315,19.0
tr04-0887,0.7936507936507937,0.6756756756756757,0.9615384615384616,26.0
tr04-0900,0.8333333333333333,0.9090909090909091,0.7692307692307693,26.0
tr04-0908,0.7368421052631577,0.7,0.7777777777777778,18.0
tr04-0909,0.9411764705882353,0.8888888888888888,1.0,16.0
tr04-0913,0.5416666666666666,0.6842105263157895,0.4482758620689655,29.0
tr04-0915,0.7586206896551724,0.6285714285714286,0.9565217391304348,23.0
tr04-0931,0.8181818181818182,0.9,0.75,24.0
tr04-0933,0.9545454545454545,0.9130434782608695,1.0,21.0
tr04-0939,0.9,0.8571428571428571,0.9473684210526315,19.0
tr04-0959,0.8846153846153847,0.9583333333333334,0.8214285714285714,28.0
tr04-0960,0.8,0.8421052631578947,0.7619047619047619,21.0
tr04-0963,0.8852459016393442,0.7941176470588235,1.0,27.0
tr04-0966,0.9411764705882353,0.8888888888888888,1.0,24.0
tr04-0983,0.8813559322033899,0.8387096774193549,0.9285714285714286,28.0
tr04-1006,0.7741935483870968,0.6486486486486487,0.96,25.0
tr04-1013,0.5454545454545454,0.5,0.6,25.0
tr04-1021,0.6976744186046512,0.75,0.6521739130434783,23.0
tr04-1023,0.35714285714285715,0.625,0.25,20.0
tr04-1032,0.48979591836734687,0.42857142857142855,0.5714285714285714,21.0
tr04-1034,0.7931034482758621,0.71875,0.8846153846153846,26.0
tr04-1064,0.8571428571428571,0.8571428571428571,0.8571428571428571,21.0
tr04-1078,0.7692307692307693,0.625,1.0,30.0
tr04-1087,0.36000000000000004,0.42857142857142855,0.3103448275862069,29.0
tr04-1096,0.823529411764706,0.7777777777777778,0.875,24.0
tr04-1097,0.5517241379310344,0.5333333333333333,0.5714285714285714,28.0
tr04-1105,0.5128205128205129,0.5882352941176471,0.45454545454545453,22.0
tr04-1117,0.8846153846153846,0.8846153846153846,0.8846153846153846,26.0
tr05-0011,0.9433962264150945,0.8928571428571429,1.0,25.0
tr05-0028,0.8,0.782608695652174,0.8181818181818182,22.0
tr05-0048,0.888888888888889,0.9523809523809523,0.8333333333333334,24.0
tr05-0067,0.8510638297872342,0.9090909090909091,0.8,25.0
tr05-0069,0.7301587301587302,0.7666666666666667,0.696969696969697,33.0
tr05-0074,0.6896551724137931,0.6896551724137931,0.6896551724137931,29.0
